Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-47.50467,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556342,122.0989,-10.13907,77.11572,-90.41263,-4.277496,5.091903,90.63927,-179.7633,-84.46942,48.97798,-139.0141,73.9776,-62.97662,18.07127,15.50126,96.46043,174.4724,-82.23676,129.7581,147.3554,0.5921569,1,0.9333333,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556346,122.0989,-10.13907,77.11573,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46945,48.97806,-139.0142,75.16709,-61.38571,19.59726,12.62009,96.74805,174.5532,-85.42596,162.2281,115.1188,0.5921569,1,0.9568627,1
-47.50464,140.4221,-27.29877,-15.39651,125.7916,-14.08325,3.556348,122.0989,-10.13907,77.11572,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,75.86819,-60.32111,20.62217,10.90538,96.91652,174.5948,-85.80582,-161.6473,79.13293,0.5921569,1,0.9686275,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556346,122.0989,-10.13907,77.11572,-90.4126,-4.277466,5.091904,90.63927,-179.7633,-84.46945,48.97797,-139.0141,76.55922,-59.16034,21.74273,9.201293,97.08232,174.6317,-84.60583,-131.8585,49.48193,0.5921569,1,0.9803922,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556342,122.0989,-10.13907,77.11578,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46948,48.97798,-139.0141,77.90833,-56.49503,24.32603,5.825577,97.40704,174.6921,-80.23425,-106.7643,24.66135,0.5921569,1,1,1
-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,77.11575,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97803,-139.0142,77.90831,-56.49506,24.32601,5.82558,97.40703,174.6921,-80.23431,-106.7643,24.66134,0.5921569,1,1,1
-46.67328,143.14,-28.15143,-15.23453,128.2292,-14.92001,3.213963,124.3512,-10.95151,77.11576,-90.4126,-4.277466,5.091916,90.63927,-179.7633,-84.46951,48.97806,-139.0142,77.90833,-56.49503,24.32604,5.825588,97.40703,174.6921,-80.23434,-106.7643,24.66137,0.5803922,1,1,0.9647059
-46.77829,142.8751,-28.05969,-16.15182,128.2365,-14.89127,1.54311,124.5161,-10.85699,77.11572,-90.41263,-4.277496,5.091903,90.63927,-179.7633,-84.46942,48.97799,-139.0141,77.90831,-56.49503,24.32603,5.825577,97.40703,174.6921,-80.23425,-106.7643,24.66134,0.5607843,1,1,0.972549
-46.68289,143.1721,-28.15137,-15.90811,128.4447,-14.96683,1.933726,124.6715,-10.94632,77.11575,-90.41263,-4.277466,5.091913,90.63927,-179.7633,-84.46942,48.97806,-139.0142,77.90831,-56.49503,24.32601,5.825585,97.40703,174.6921,-80.23434,-106.7643,24.66137,0.5647059,1,1,0.9647059
-46.49518,143.7797,-28.33258,-15.75836,128.9684,-15.14175,2.072009,125.1411,-11.12427,77.11576,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90831,-56.49506,24.32601,5.825582,97.40704,174.6921,-80.23428,-106.7643,24.66134,0.5686275,1,1,0.9529412
-46.49518,143.7797,-28.33258,-15.75836,128.9684,-15.14175,2.072015,125.1411,-11.12427,77.11572,-90.4126,-4.277466,5.091916,90.63927,-179.7633,-84.46948,48.97806,-139.0142,77.90831,-56.49503,24.32601,5.825587,97.40704,174.6921,-80.23431,-106.7643,24.66134,0.5607843,1,1,0.9607843
-46.49518,143.7797,-28.33258,-15.75836,128.9684,-15.14175,2.07201,125.1411,-11.12427,77.11572,-90.41263,-4.277496,5.091912,90.63927,-179.7633,-84.46945,48.97803,-139.0141,77.90829,-56.49506,24.32599,5.825584,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.5686275,1,1,0.9568627
-47.50464,140.4221,-27.29874,-18.95468,126.7354,-14.36209,-3.237152,123.5387,-10.18961,77.11575,-90.4126,-4.277496,5.091911,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.49506,24.32601,5.825583,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.509804,1,1,1
-47.50464,140.4221,-27.29874,-26.32858,128.8399,-15.17401,-17.19821,126.6402,-10.81778,66.14024,-89.06647,-4.43927,31.22418,92.34766,-179.4233,-46.28455,86.5085,-175.384,72.27155,-64.88699,16.24933,19.58268,96.04057,174.3332,-76.26373,114.9016,161.8795,0.3529412,0.8235294,0.9058824,1
-47.50464,140.4221,-27.29877,-30.49564,130.1523,-15.79886,-25.02954,128.5876,-11.53857,63.58789,-88.80798,-4.534698,37.37286,92.81627,-179.2641,-37.07025,87.60213,-176.2033,65.84042,-69.72641,11.70129,34.58242,94.28231,173.4993,-52.59619,102.8793,172.6315,0.254902,0.7764706,0.7960784,1
-47.50464,140.4221,-27.29874,-40.90573,134.0502,-18.08353,-44.42041,135.0008,-15.21558,58.10553,-88.27893,-4.773651,50.64738,94.0414,-178.7054,-17.18906,89.25389,-177.2466,53.44449,-74.50928,7.33457,62.22692,88.12925,168.7234,-7.902405,97.53716,175.0211,0.07843138,0.7019608,0.6352941,1
-46.9805,146.9776,-29.06018,-44.94519,142.6366,-21.25772,-52.14032,146.0154,-20.29062,52.20044,-87.73059,-5.068665,65.01303,96.16263,-177.317,4.303287,90.56357,-177.8463,44.33455,-76.53235,5.519265,80.90972,64.92965,146.3067,23.82532,94.6885,174.3239,0,0.6039216,0.5058824,0.9411765
-46.55591,151.3057,-30.17346,-44.57971,146.9396,-22.37396,-51.72742,150.5143,-21.53778,44.20469,-86.99875,-5.516144,84.32867,111.4213,-163.1033,33.42089,92.1095,-178.2157,37.37798,-77.67328,4.488074,81.46571,-47.46536,34.41153,47.32819,91.44028,172.1761,0,0.4901961,0.4235294,0.9058824
-45.56009,159.6763,-32.18817,-43.69351,155.2859,-24.42227,-50.74725,159.1891,-23.78842,33.75364,-86.02673,-6.176392,69.80473,-91.08466,-7.136078,71.27648,94.97059,-177.4402,28.59278,-78.80389,3.438312,64.59768,-71.97708,10.42701,75.6424,76.45834,158.2533,0,0.3568628,0.3254902,0.8431373
-44.06567,169.7483,-34.31812,-42.31903,165.3685,-26.63873,-49.26154,169.5713,-26.15283,22.60121,-84.93018,-6.983459,42.9583,-86.72302,-4.749756,68.86037,-87.10242,-1.738007,19.95658,-79.68329,2.575143,47.67106,-76.86081,5.955712,74.92628,-62.77908,19.84464,0,0.172549,0.2,0.7490196
-42.4433,178.9019,-35.9191,-40.78995,174.5648,-28.35712,-47.6405,178.9457,-27.91367,8.699422,-83.40643,-8.180054,10.25016,-83.54364,-4.982727,20.46529,-83.3287,-1.523743,10.90389,-80.42706,1.776052,30.32995,-79.14902,3.983752,47.66175,-76.43512,6.912799,0,0,0.09803922,0.6784314
-41.54596,-176.525,-36.58405,-39.9324,179.1694,-29.09259,-46.7424,-176.394,-28.63892,7.860283,-83.3067,-8.260773,8.311195,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,6.880174,-80.71036,1.441911,22.76834,-79.81155,3.419318,35.66431,-78.21194,5.421569,0,0,0.07058824,0.6588235
-41.54599,-176.525,-36.58405,-39.9324,179.1694,-29.09259,-46.74243,-176.3941,-28.63892,7.860292,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,4.872591,-80.84195,1.27828,19.02875,-80.09192,3.176862,29.73879,-78.85461,4.913992,0,0,0.04313726,0.6666667
-45.49359,160.1752,-32.30176,-43.6333,155.7843,-24.53897,-50.6814,159.7049,-23.91495,7.860281,-83.3067,-8.260773,8.311192,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,4.20432,-80.88437,1.224168,17.78875,-80.17899,3.100673,27.77562,-79.04407,4.768422,0,0,0.03921569,0.8392157
-47.0654,146.0273,-28.81003,-45.01694,141.6929,-21.00827,-52.22226,145.0265,-20.01022,7.860284,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,3.870377,-80.90533,1.197176,17.17002,-80.22141,3.063359,26.79638,-79.13483,4.699405,0,0,0.03529412,0.972549
-47.50464,140.4221,-27.29877,-34.00577,131.3515,-16.43912,-31.59692,130.43,-12.41537,7.860277,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,4.538389,-80.86325,1.251197,18.40833,-80.13583,3.1385,28.75641,-78.95074,4.839889,0.2039216,0,0.04313726,1
-47.50464,140.4221,-27.29874,-24.03662,128.1599,-14.88461,-12.87387,125.6432,-10.54196,7.860281,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,5.541353,-80.79883,1.332595,20.27205,-80.00177,3.255257,31.70805,-78.65359,5.070523,0.4,0,0.05490196,1
-47.50464,140.4221,-27.29877,-21.08618,127.3205,-14.56244,-7.28772,124.4091,-10.29614,7.86028,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,5.206918,-80.82047,1.305415,19.64999,-80.04724,3.215771,30.72266,-78.75562,4.990812,0.4901961,0,0.05098039,1
-47.50464,140.4221,-27.29877,-18.25995,126.5481,-14.30234,-1.913971,123.2572,-10.1673,8.699416,-83.40643,-8.180054,10.25015,-83.54364,-4.982727,20.46529,-83.3287,-1.523743,5.54136,-80.79883,1.332605,20.27205,-80.00177,3.255255,31.70805,-78.65359,5.070523,0.5294118,0.01568628,0.05490196,1
-47.50464,140.4221,-27.29877,-17.74411,126.41,-14.25964,-0.930542,123.0485,-10.15466,10.94581,-83.66846,-7.969299,15.4623,-84.0578,-4.838379,28.17391,-83.87262,-1.377869,6.545322,-80.73273,1.414494,22.14308,-79.86038,3.377333,34.67308,-78.32776,5.328622,0.5411765,0.04705882,0.06666667,1
-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556348,122.0989,-10.13907,13.20362,-83.9249,-7.764801,20.73133,-84.56335,-4.731628,35.96756,-84.40698,-1.276215,7.215115,-80.68777,1.469387,23.39438,-79.76184,3.461974,36.65694,-78.09222,5.518302,0.5921569,0.07843138,0.07450981,1
-45.73026,145.5666,-28.95255,-11.74542,129.5021,-15.55045,9.152519,124.8738,-11.88171,13.48656,-83.9566,-7.739685,21.39372,-84.62625,-4.720947,36.9474,-84.47379,-1.266815,7.550148,-80.66501,1.496925,24.0212,-79.71118,3.50534,37.65096,-77.96826,5.619077,0.6509804,0.07843138,0.07843138,0.9215686
-42.88196,151.8363,-30.90463,-6.575012,133.8964,-17.61069,16.76817,127.7184,-14.60385,16.32365,-84.26904,-7.493561,28.06028,-85.25659,-4.648621,46.81012,-85.15555,-1.220978,8.220431,-80.61893,1.55218,25.2771,-79.60706,3.594272,39.64308,-77.707,5.83363,0.7254902,0.1254902,0.08627451,0.827451
-42.64221,152.313,-31.04288,-6.234131,134.252,-17.77722,17.22458,127.9567,-14.82547,20.31428,-84.6937,-7.164093,37.50898,-86.16687,-4.664551,60.79332,-86.24829,-1.381714,8.890986,-80.57211,1.607719,26.536,-79.49902,3.686353,41.64044,-77.42584,6.067462,0.7254902,0.172549,0.09411765,0.8235294
-42.5083,152.4991,-31.12027,-5.837799,134.3032,-17.86383,17.87861,127.8825,-14.98401,22.02915,-84.87143,-7.028107,41.59301,-86.58032,-4.72229,66.83909,-86.85803,-1.616119,8.890986,-80.57211,1.607723,26.536,-79.49902,3.686351,41.64045,-77.42584,6.067467,0.7333333,0.2,0.09411765,0.8156863
-42.26535,152.9668,-31.25562,-5.495789,134.6503,-18.03116,18.33382,128.1082,-15.21051,22.88729,-84.95941,-6.961243,43.64161,-86.79547,-4.765228,69.87205,-87.23599,-1.810791,8.555674,-80.59561,1.579918,25.90618,-79.55356,3.639912,40.64111,-77.56903,5.947992,0.7372549,0.2078431,0.09019608,0.8117647
-42.02051,153.4299,-31.38864,-5.152649,134.9934,-18.19833,18.78923,128.3284,-15.43887,23.17342,-84.98859,-6.939117,44.32536,-86.86871,-4.78183,70.88435,-87.37881,-1.893097,8.890985,-80.57211,1.607721,26.53601,-79.49902,3.68636,41.64045,-77.42584,6.067475,0.7411765,0.2078431,0.09019608,0.8039216
-42.02054,153.4299,-31.38867,-5.152649,134.9934,-18.19833,18.78924,128.3284,-15.43887,22.88728,-84.95941,-6.961243,43.64162,-86.79547,-4.765228,69.87202,-87.23599,-1.810822,8.220434,-80.61896,1.552189,25.2771,-79.60706,3.59428,39.64309,-77.70697,5.833633,0.7411765,0.2078431,0.08627451,0.8039216
-42.26532,152.9668,-31.25565,-5.495789,134.6503,-18.03116,18.33382,128.1082,-15.21051,23.45955,-85.01773,-6.917084,45.00954,-86.94281,-4.799652,71.89732,-87.53241,-1.986511,8.555683,-80.59558,1.579931,25.90618,-79.55356,3.639916,40.64111,-77.56903,5.947993,0.7372549,0.2196078,0.09019608,0.8117647
-42.51721,152.5327,-31.11414,-5.987946,134.3866,-17.86151,17.59504,128.01,-14.95248,25.17697,-85.19113,-6.78656,49.12278,-87.40802,-4.935303,77.98644,-88.83908,-2.937408,9.226364,-80.5484,1.635591,27.16655,-79.44348,3.733639,42.64103,-77.27704,6.192386,0.7294118,0.2392157,0.09803922,0.8196079
-42.26535,152.9668,-31.25562,-5.495789,134.6503,-18.03116,18.33382,128.1082,-15.21051,26.03584,-85.27701,-6.722382,51.18408,-87.65689,-5.02417,81.0359,-90.02374,-3.947327,10.23276,-80.4762,1.719635,29.06249,-79.27026,3.880829,45.65004,-76.79327,6.603693,0.7372549,0.2509804,0.1098039,0.8117647
-42.39157,152.7506,-31.18506,-5.741821,134.5193,-17.94617,17.96479,128.0605,-15.08081,26.60842,-85.33392,-6.679993,52.55978,-87.83026,-5.09259,83.06873,-91.32953,-5.137665,11.2395,-80.40222,1.80438,30.96469,-79.08655,4.036762,48.66921,-76.24374,7.079398,0.7333333,0.2588235,0.1215686,0.8156863
-42.01111,153.3941,-31.39587,-5.004089,134.9068,-18.2023,19.06959,128.1953,-15.47394,26.60843,-85.33392,-6.679993,52.55978,-87.83026,-5.09259,83.06865,-91.32947,-5.137573,10.9039,-80.42706,1.776065,30.32994,-79.14902,3.983749,47.66175,-76.43509,6.91281,0.7450981,0.2588235,0.1176471,0.8
-41.89267,153.6415,-31.45801,-4.906433,135.1198,-18.28403,19.15702,128.3691,-15.57162,26.32214,-85.30551,-6.701141,51.87179,-87.7428,-5.057404,82.05255,-90.5986,-4.464355,11.57513,-80.37717,1.832791,31.60009,-79.02286,4.090856,49.67768,-76.0434,7.254823,0.7450981,0.254902,0.1254902,0.8
-44.52252,148.4335,-29.85846,-9.389648,131.5029,-16.44904,12.70247,126.2126,-13.0401,23.45955,-85.01773,-6.917084,45.00953,-86.94281,-4.799683,71.89732,-87.53241,-1.986542,11.57512,-80.37717,1.832787,31.60007,-79.02286,4.090847,49.67766,-76.0434,7.254825,0.682353,0.2156863,0.1254902,0.8862745
-47.50464,140.4221,-27.29874,-19.4809,126.8784,-14.40912,-4.238434,123.7525,-10.21054,21.17145,-84.7829,-7.095734,39.54869,-86.37112,-4.689026,63.81265,-86.53473,-1.478943,11.23949,-80.40222,1.804379,30.96469,-79.08655,4.036765,48.6692,-76.24374,7.079403,0.4862745,0.1843137,0.1176471,1
-47.50464,140.4221,-27.29874,-21.26697,127.3709,-14.58063,-7.630676,124.4835,-10.30786,19.17233,-84.57382,-7.2565,34.79705,-85.90082,-4.644348,56.7793,-85.90512,-1.296143,10.23277,-80.47617,1.719632,29.06248,-79.27026,3.880821,45.65005,-76.79327,6.603696,0.4588235,0.1568628,0.1098039,1
-47.50464,140.4221,-27.29877,-19.30499,126.8305,-14.39325,-3.903809,123.681,-10.20316,13.76964,-83.98819,-7.714661,22.05694,-84.68915,-4.710907,37.92846,-84.54074,-1.258209,7.215114,-80.68777,1.469386,23.39438,-79.76181,3.461972,36.65693,-78.09219,5.518304,0.5019608,0.06666667,0.07058824,1
-47.50464,140.4221,-27.29877,-20.36783,127.1215,-14.49197,-5.924103,124.1143,-10.25375,7.860291,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,1.536893,-81.04703,1.009513,12.86302,-80.49872,2.815175,19.98658,-79.70584,4.276541,0.4705882,0,0.003921569,1
-47.50464,140.4221,-27.29874,-26.32861,128.8399,-15.17401,-17.19821,126.6402,-10.81778,7.860288,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716618,-81.08597,0.9562411,11.64043,-80.57205,2.747968,18.0558,-79.85117,4.172276,0.3098039,0,0,1
-47.50464,140.4221,-27.29877,-43.12888,135.0465,-18.75055,-48.5195,136.9107,-16.58054,7.860285,-83.3067,-8.260773,8.311196,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716688,-81.08597,0.9562498,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172274,0.03921569,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860287,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716587,-81.08597,0.9562425,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172277,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860284,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716603,-81.08597,0.956246,11.64043,-80.57208,2.74797,18.0558,-79.8512,4.172272,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716598,-81.08597,0.9562418,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172273,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860293,-83.3067,-8.260773,8.311198,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716634,-81.08597,0.9562479,11.64044,-80.57208,2.747974,18.05581,-79.85117,4.172281,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860283,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716605,-81.08597,0.9562477,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.17228,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716625,-81.08597,0.9562458,11.64044,-80.57208,2.747974,18.0558,-79.85117,4.172273,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716576,-81.08597,0.9562458,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172273,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860283,-83.3067,-8.260773,8.311188,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716617,-81.08597,0.9562504,11.64043,-80.57205,2.747969,18.0558,-79.85117,4.172273,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716656,-81.08597,0.9562457,11.64043,-80.57208,2.747964,18.05581,-79.85117,4.172278,0,0,0,1
-47.50467,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860289,-83.3067,-8.260773,8.311201,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716664,-81.08597,0.9562463,11.64044,-80.57208,2.747968,18.05581,-79.85117,4.172285,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860296,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716691,-81.08597,0.9562468,11.64044,-80.57208,2.747976,18.0558,-79.85117,4.172279,0,0,0,1
-47.50467,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860285,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716617,-81.08597,0.9562427,11.64043,-80.57205,2.747962,18.0558,-79.85117,4.172276,0,0,0,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716613,-81.08597,0.9562479,11.64043,-80.57208,2.747974,18.0558,-79.85117,4.172277,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860288,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716604,-81.08597,0.9562441,11.64043,-80.57205,2.747968,18.0558,-79.85117,4.172274,0,0,0,1
-47.50467,140.4221,-27.29877,-45.3779,136.1356,-19.51071,-52.64148,139.1881,-18.31503,7.86029,-83.3067,-8.260773,8.311201,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716701,-81.08597,0.9562485,11.64044,-80.57205,2.747975,18.05581,-79.85117,4.172282,0,0,0,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716612,-81.08597,0.9562456,11.64044,-80.57208,2.747967,18.0558,-79.85117,4.172271,0,0,0,1
-47.14691,145.0813,-28.55923,-45.08533,140.754,-20.75861,-52.30072,144.0419,-19.72897,7.860284,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716682,-81.08597,0.9562473,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172273,0,0,0,0.9607843
-46.89221,147.9323,-29.30942,-44.87003,143.585,-21.50681,-52.05481,147.0084,-20.57001,7.860279,-83.3067,-8.260773,8.311194,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.871658,-81.08597,0.9562445,11.64042,-80.57208,2.74796,18.0558,-79.85117,4.172276,0,0,0,0.9372549
-46.60657,150.8209,-30.05096,-44.62378,146.4572,-22.25067,-51.77692,150.0107,-21.40067,7.860288,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.5978,-83.11975,-1.5896,0.8716664,-81.08597,0.9562422,11.64044,-80.57208,2.747967,18.0558,-79.85117,4.172276,0,0,0,0.9137255
-46.50436,151.7915,-30.29559,-44.5347,147.4231,-22.49707,-51.67703,151.0186,-21.67447,7.860284,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716613,-81.08597,0.9562457,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.172275,0,0,0,0.9058824
-46.39871,152.7658,-30.53876,-44.44214,148.3932,-22.74252,-51.57358,152.03,-21.94656,7.860287,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716649,-81.08597,0.9562409,11.64044,-80.57208,2.747962,18.0558,-79.85117,4.172268,0,0,0,0.8980392
-46.50436,151.7915,-30.29559,-44.5347,147.4231,-22.49707,-51.67703,151.0187,-21.67447,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716618,-81.08597,0.9562418,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172275,0,0,0,0.9058824
-47.0654,146.0273,-28.81003,-45.01691,141.6929,-21.00827,-52.22226,145.0265,-20.01019,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716617,-81.08597,0.9562425,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172277,0,0,0,0.9607843
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,17.17721,-84.36127,-7.421509,30.07443,-85.44757,-4.639709,49.79038,-85.36963,-1.227722,6.545325,-80.73273,1.414499,22.14308,-79.86038,3.377339,34.67308,-78.32776,5.328616,0,0.1294118,0.06666667,1
-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,26.8947,-85.3623,-6.658936,53.24804,-87.91949,-5.129822,84.08398,-92.29697,-6.047668,15.60226,-80.06079,2.180738,39.27336,-78.14325,4.84097,61.83659,-72.58228,10.4051,0,0.2745098,0.1803922,1
-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.315,39.14716,-86.53265,-5.824951,82.79092,-101.079,-16.31369,51.78651,93.17794,-178.1833,26.61185,-79.02301,3.228543,60.69094,-73.57632,8.931583,81.29383,60.88498,142.885,0,0.4313726,0.3019608,1
-47.50464,140.4221,-27.29877,-38.93008,133.2223,-17.55219,-40.76227,133.5174,-14.2254,45.04137,-87.07538,-5.466949,82.36139,106.4417,-167.9697,30.37707,91.94724,-178.1975,35.44666,-77.94717,4.237433,77.98074,-58.62158,23.38075,53.72289,90.01705,171.0108,0.1294118,0.5254902,0.4235294,1
